user_id,content_id,watch_date,watch_duration,device_type
U0526,C0008,2022-08-06,91,Laptop
U0754,C0253,2020-09-20,42,Tablet
U0244,C0315,2022-06-07,0,Mobile
U0266,C0253,2022-10-03,26,Desktop
U0626,C0467,2023-03-08,37,Tablet
U0559,C0441,2022-02-16,92,Desktop
U0418,C0472,2024-03-12,111,Smart TV
U0264,C0464,2022-04-01,96,Tablet
U0406,C0311,2024-04-30,84,Tablet
U0498,C0453,2024-05-25,31,Tablet
U0285,C0085,2021-07-05,75,Desktop
U0372,C0233,2020-05-30,48,Mobile
U0306,C0031,2024-04-04,79,Desktop
U0768,C0469,2023-12-24,7,Mobile
U0914,C0399,2023-10-18,14,Laptop
U0016,C0414,2022-08-11,72,Laptop
U0108,C0312,2024-01-23,40,Smart TV
U0274,C0381,2024-01-04,71,Tablet
U0660,C0317,2023-04-29,65,Desktop
U0861,C0206,2022-04-21,97,Desktop
U0266,C0335,2022-08-02,60,Mobile
U0892,C0162,2021-03-10,10,Mobile
U0096,C0256,2023-02-07,20,Smart TV
U0558,C0158,2022-03-02,56,Desktop
U0715,C0328,2021-11-27,62,Tablet
U0114,C0149,2023-11-22,94,Tablet
U0892,C0398,2023-08-02,21,Tablet
U0956,C0066,2023-05-22,72,Mobile
U0969,C0097,2024-06-27,61,Tablet
U0282,C0263,2021-10-31,0,Tablet
U0361,C0317,2023-12-03,60,Tablet
U0826,C0478,2024-06-22,54,Mobile
U0933,C0290,2022-09-16,57,Laptop
U0447,C0184,2024-01-23,25,Mobile
U0398,C0024,2023-05-06,74,Tablet
U0495,C0402,2024-04-03,81,Tablet
U0782,C0447,2024-04-26,60,Desktop
U0907,C0167,2023-08-04,107,Desktop
U0272,C0452,2023-03-16,64,Smart TV
U0151,C0240,2022-08-25,32,Tablet
U0076,C0454,2023-07-27,69,Smart TV
U0391,C0282,2020-07-25,98,Smart TV
U0807,C0131,2023-01-22,22,Mobile
U0263,C0040,2021-07-17,84,Smart TV
U0898,C0479,2021-02-15,95,Smart TV
U0737,C0194,2021-11-18,76,Smart TV
U0851,C0037,2023-01-11,83,Mobile
U0661,C0303,2023-06-10,14,Mobile
U0582,C0250,2022-02-26,105,Smart TV
U0303,C0004,2023-12-25,53,Mobile
U0663,C0395,2023-10-29,36,Smart TV
U0690,C0388,2022-10-26,45,Desktop
U0482,C0158,2023-02-08,47,Desktop
U0229,C0432,2023-08-05,11,Desktop
U0323,C0082,2021-12-01,17,Laptop
U0322,C0001,2023-09-16,29,Mobile
U0731,C0083,2023-12-08,46,Laptop
U0871,C0119,2021-12-15,49,Laptop
U0136,C0039,2023-05-04,29,Tablet
U0550,C0181,2024-05-01,42,Laptop
U0502,C0375,2022-02-20,29,Smart TV
U0368,C0029,2022-09-21,88,Mobile
U0093,C0045,2023-06-06,77,Tablet
U0965,C0005,2022-08-11,116,Smart TV
U0960,C0248,2024-02-29,0,Mobile
U0174,C0133,2023-09-12,75,Desktop
U0781,C0465,2022-11-09,42,Desktop
U0204,C0468,2022-11-29,73,Laptop
U0966,C0083,2024-03-09,51,Desktop
U0246,C0271,2020-11-14,53,Desktop
U0876,C0027,2023-04-14,24,Mobile
U0894,C0375,2023-10-12,57,Mobile
U0736,C0134,2022-01-21,84,Desktop
U0603,C0014,2022-05-14,88,Smart TV
U0371,C0262,2024-01-02,53,Mobile
U0448,C0035,2023-06-26,76,Desktop
U0635,C0297,2021-08-18,11,Mobile
U0712,C0365,2023-05-29,128,Smart TV
U0821,C0071,2022-09-26,73,Laptop
U0563,C0072,2022-09-11,114,Tablet
U0304,C0036,2023-05-30,91,Mobile
U0456,C0457,2023-07-12,64,Smart TV
U0747,C0265,2023-08-29,18,Laptop
U0273,C0396,2020-08-15,89,Desktop
U0319,C0415,2023-02-22,0,Smart TV
U0430,C0480,2023-09-18,77,Smart TV
U0989,C0121,2024-04-26,51,Mobile
U0155,C0335,2023-12-22,16,Tablet
U0312,C0092,2021-11-27,111,Laptop
U0630,C0056,2024-05-14,0,Desktop
U0704,C0022,2024-01-02,96,Desktop
U0015,C0219,2024-01-26,89,Smart TV
U0613,C0208,2023-07-24,75,Mobile
U0400,C0249,2023-12-14,53,Mobile
U0170,C0254,2022-04-03,86,Desktop
U0263,C0181,2023-01-27,8,Laptop
U0312,C0064,2023-05-25,14,Laptop
U0551,C0302,2024-04-04,28,Laptop
U0934,C0223,2021-07-04,23,Desktop
U0207,C0055,2023-09-30,67,Desktop
U0238,C0311,2022-02-03,58,Mobile
U0451,C0083,2023-10-10,11,Tablet
U0866,C0459,2023-09-09,71,Smart TV
U0814,C0032,2024-04-28,48,Smart TV
U0021,C0278,2023-03-01,25,Desktop
U0781,C0371,2021-07-18,16,Tablet
U0162,C0351,2024-03-08,26,Tablet
U0232,C0363,2022-03-23,50,Smart TV
U0032,C0298,2024-03-18,82,Laptop
U0430,C0015,2022-08-06,64,Laptop
U0002,C0168,2021-04-28,29,Tablet
U0898,C0388,2020-11-02,58,Mobile
U0576,C0085,2024-03-11,101,Mobile
U0546,C0149,2022-10-21,0,Desktop
U0842,C0109,2023-12-06,46,Smart TV
U0823,C0260,2023-12-16,55,Tablet
U0820,C0217,2023-06-14,95,Mobile
U0906,C0442,2020-11-26,90,Laptop
U0593,C0447,2023-06-25,53,Smart TV
U0910,C0048,2022-09-06,83,Desktop
U0960,C0354,2024-01-15,92,Smart TV
U0172,C0457,2022-12-12,34,Desktop
U0715,C0232,2022-02-02,47,Laptop
U0781,C0237,2022-12-26,56,Tablet
U0242,C0492,2023-02-08,25,Desktop
U0375,C0052,2022-11-04,0,Smart TV
U0083,C0140,2024-03-17,49,Laptop
U0279,C0403,2020-12-27,24,Laptop
U0070,C0244,2021-11-11,34,Laptop
U0298,C0160,2022-11-20,66,Laptop
U0877,C0167,2023-03-09,44,Smart TV
U0213,C0138,2023-08-21,62,Smart TV
U0500,C0390,2024-05-19,67,Tablet
U0742,C0198,2023-08-27,67,Smart TV
U0736,C0255,2021-11-13,85,Smart TV
U0235,C0158,2024-06-23,19,Tablet
U0075,C0454,2023-07-03,50,Tablet
U0182,C0192,2023-05-26,64,Smart TV
U0537,C0152,2022-12-14,74,Laptop
U0503,C0037,2023-05-31,53,Mobile
U0466,C0401,2022-07-21,66,Laptop
U0180,C0446,2022-08-13,77,Mobile
U0868,C0114,2023-01-18,42,Mobile
U0624,C0036,2023-05-07,60,Mobile
U0596,C0234,2021-07-18,62,Laptop
U0083,C0483,2023-11-04,56,Desktop
U0393,C0101,2024-01-29,14,Laptop
U0882,C0010,2022-09-25,77,Laptop
U0940,C0046,2022-05-26,95,Desktop
U0252,C0227,2024-03-29,94,Smart TV
U0067,C0483,2024-04-26,72,Mobile
U0278,C0097,2023-10-16,80,Tablet
U0057,C0168,2023-06-04,97,Smart TV
U0654,C0372,2023-03-20,51,Mobile
U0247,C0054,2023-11-01,48,Desktop
U0713,C0229,2023-07-20,36,Laptop
U0238,C0117,2021-11-23,65,Mobile
U0200,C0367,2022-11-19,13,Smart TV
U0355,C0167,2022-10-20,43,Tablet
U0075,C0366,2023-10-17,88,Laptop
U0912,C0291,2023-04-09,63,Laptop
U0805,C0291,2021-01-08,42,Mobile
U0474,C0328,2023-10-18,29,Desktop
U0600,C0323,2022-05-02,27,Laptop
U0174,C0093,2023-03-26,19,Laptop
U0709,C0397,2024-04-04,92,Smart TV
U0116,C0367,2024-03-31,64,Mobile
U0582,C0280,2022-11-08,84,Mobile
U0562,C0093,2024-05-31,64,Tablet
U0614,C0085,2021-11-16,46,Laptop
U0615,C0088,2020-10-16,63,Desktop
U0661,C0290,2024-06-24,16,Laptop
U0462,C0483,2023-12-31,70,Desktop
U0749,C0213,2022-05-22,31,Mobile
U0059,C0038,2022-12-31,39,Tablet
U0127,C0299,2022-08-03,43,Laptop
U0377,C0456,2024-02-07,74,Desktop
U0422,C0352,2022-10-22,37,Mobile
U0488,C0407,2023-07-12,52,Desktop
U0636,C0229,2024-02-28,0,Laptop
U0756,C0413,2022-12-28,39,Mobile
U0610,C0179,2023-11-20,50,Mobile
U0477,C0160,2023-04-15,78,Tablet
U0092,C0231,2024-03-22,14,Tablet
U0995,C0030,2024-03-11,64,Laptop
U0560,C0321,2023-07-24,71,Mobile
U0253,C0474,2023-09-16,107,Tablet
U0078,C0294,2023-07-26,67,Smart TV
U0974,C0387,2023-12-22,55,Desktop
U0422,C0233,2022-06-03,66,Desktop
U0826,C0199,2023-09-26,42,Smart TV
U0474,C0477,2024-02-05,57,Smart TV
U0455,C0142,2022-06-27,51,Tablet
U0457,C0304,2023-12-05,41,Tablet
U0998,C0226,2021-07-16,66,Desktop
U0633,C0368,2024-05-24,56,Mobile
U0202,C0431,2021-03-14,60,Smart TV
U0319,C0071,2021-09-28,67,Laptop
U0766,C0319,2024-05-07,102,Laptop
U0934,C0447,2021-08-25,44,Mobile
U0620,C0436,2024-05-03,65,Tablet
U0030,C0152,2022-12-29,20,Mobile
U0509,C0292,2023-06-22,79,Tablet
U0688,C0454,2022-07-05,55,Laptop
U0570,C0337,2023-05-03,80,Mobile
U0170,C0276,2021-11-13,111,Laptop
U0041,C0064,2023-02-12,64,Desktop
U0498,C0128,2023-11-14,82,Laptop
U0957,C0447,2023-07-31,15,Mobile
U0077,C0430,2023-10-08,40,Tablet
U0541,C0206,2024-04-14,87,Mobile
U0099,C0291,2021-05-06,43,Mobile
U0466,C0451,2023-01-19,48,Smart TV
U0155,C0346,2020-10-01,79,Smart TV
U0635,C0337,2022-06-17,75,Tablet
U0433,C0274,2022-03-26,51,Desktop
U0837,C0310,2021-04-28,99,Desktop
U0383,C0402,2023-10-04,0,Tablet
U0062,C0040,2023-02-13,84,Tablet
U0922,C0109,2021-08-13,79,Laptop
U0047,C0152,2022-12-16,20,Desktop
U0946,C0321,2021-12-22,80,Laptop
U0189,C0146,2023-12-13,74,Mobile
U0408,C0496,2023-07-01,90,Tablet
U0486,C0052,2024-04-10,58,Desktop
U0101,C0490,2024-03-31,13,Smart TV
U0793,C0348,2023-11-27,50,Mobile
U0662,C0123,2023-05-20,42,Smart TV
U0620,C0283,2023-12-10,43,Smart TV
U0864,C0322,2021-11-02,58,Tablet
U0784,C0028,2023-06-02,85,Smart TV
U0211,C0142,2023-10-26,63,Mobile
U0243,C0042,2022-02-28,19,Tablet
U0343,C0483,2024-02-26,86,Laptop
U0314,C0306,2022-08-12,87,Tablet
U0977,C0420,2024-03-13,127,Laptop
U0506,C0246,2021-05-25,32,Smart TV
U0270,C0141,2023-12-19,120,Desktop
U0887,C0072,2022-01-26,47,Mobile
U0471,C0453,2023-06-16,39,Smart TV
U0813,C0475,2024-01-22,54,Laptop
U0765,C0346,2023-05-17,78,Laptop
U1000,C0226,2024-06-04,78,Tablet
U0212,C0098,2024-05-12,66,Mobile
U0012,C0162,2024-06-25,27,Desktop
U0496,C0477,2023-08-14,37,Laptop
U0512,C0456,2024-02-11,102,Tablet
U0902,C0048,2022-09-10,67,Tablet
U0142,C0093,2023-02-16,85,Mobile
U0231,C0412,2021-10-09,71,Desktop
U0310,C0294,2023-05-06,62,Tablet
U0868,C0115,2023-08-11,108,Mobile
U0573,C0230,2022-10-25,91,Desktop
U0141,C0294,2024-03-26,69,Laptop
U0106,C0353,2023-11-24,129,Smart TV
U0319,C0437,2020-12-31,80,Smart TV
U0579,C0333,2021-07-20,72,Mobile
U0785,C0063,2024-03-25,18,Laptop
U0732,C0307,2022-08-17,110,Laptop
U0622,C0052,2023-07-25,60,Desktop
U0144,C0342,2020-06-05,28,Smart TV
U0673,C0413,2021-03-11,92,Smart TV
U0024,C0159,2023-12-07,74,Mobile
U0179,C0302,2022-11-04,6,Smart TV
U0355,C0318,2022-10-02,35,Tablet
U0188,C0274,2024-06-05,71,Desktop
U0263,C0053,2023-11-19,58,Mobile
U0289,C0108,2024-06-09,52,Smart TV
U0042,C0079,2022-11-04,41,Desktop
U0411,C0315,2023-11-23,31,Laptop
U0671,C0463,2024-04-14,54,Smart TV
U0593,C0183,2022-06-26,60,Smart TV
U0354,C0364,2023-12-12,60,Desktop
U0435,C0131,2023-06-29,77,Desktop
U0871,C0362,2022-04-29,110,Laptop
U0822,C0054,2023-11-01,97,Desktop
U0331,C0450,2023-10-26,94,Mobile
U0455,C0466,2021-12-04,105,Smart TV
U0735,C0295,2022-04-19,26,Laptop
U0731,C0111,2023-07-25,23,Laptop
U0159,C0413,2022-09-08,100,Laptop
U0595,C0108,2022-12-23,57,Mobile
U0923,C0254,2021-10-25,53,Mobile
U0622,C0079,2023-10-29,79,Tablet
U0961,C0010,2024-04-18,27,Desktop
U0409,C0402,2023-08-03,39,Desktop
U0907,C0475,2023-02-12,32,Desktop
U0432,C0075,2021-06-15,114,Tablet
U0157,C0022,2023-05-08,51,Smart TV
U0439,C0103,2023-12-06,54,Desktop
U0836,C0414,2023-05-09,80,Laptop
U0268,C0152,2024-05-23,76,Mobile
U0888,C0346,2023-05-01,71,Laptop
U0704,C0401,2024-05-11,123,Tablet
U0792,C0168,2024-06-15,29,Tablet
U0753,C0326,2024-01-18,7,Laptop
U0653,C0076,2024-06-30,121,Smart TV
U0087,C0480,2020-11-08,84,Tablet
U0696,C0069,2023-08-19,67,Desktop
U0917,C0094,2022-12-22,60,Laptop
U0412,C0041,2024-05-16,79,Desktop
U0547,C0399,2022-12-21,104,Smart TV
U0519,C0235,2023-01-17,41,Tablet
U0153,C0046,2023-09-16,84,Mobile
U0912,C0086,2023-01-27,35,Desktop
U0599,C0074,2022-10-04,39,Smart TV
U0766,C0242,2021-06-07,41,Smart TV
U0683,C0028,2023-10-06,37,Tablet
U0680,C0475,2022-12-19,80,Mobile
U0511,C0446,2024-05-29,45,Laptop
U0845,C0365,2021-03-17,73,Tablet
U0861,C0386,2023-03-27,79,Tablet
U0278,C0335,2023-07-05,40,Laptop
U0283,C0318,2022-11-14,88,Desktop
U0715,C0017,2023-05-18,0,Smart TV
U0662,C0463,2023-05-10,88,Smart TV
U0241,C0255,2024-03-22,44,Mobile
U0771,C0236,2022-03-21,93,Tablet
U0562,C0139,2023-02-14,61,Desktop
U0374,C0052,2024-01-21,97,Mobile
U0258,C0448,2023-04-06,91,Desktop
U0488,C0380,2022-03-16,46,Smart TV
U0474,C0449,2023-07-10,38,Laptop
U0488,C0064,2020-08-31,0,Laptop
U0789,C0056,2022-02-20,87,Desktop
U0222,C0010,2023-06-04,68,Smart TV
U0323,C0061,2023-08-21,104,Smart TV
U0534,C0386,2023-12-16,50,Laptop
U0020,C0083,2020-10-15,91,Desktop
U0155,C0144,2022-07-12,93,Laptop
U0317,C0358,2023-11-28,90,Tablet
U0772,C0150,2022-03-07,48,Smart TV
U0972,C0469,2023-05-13,47,Tablet
U0716,C0010,2023-12-07,75,Tablet
U0994,C0325,2023-09-25,33,Smart TV
U0353,C0355,2022-03-30,0,Tablet
U0046,C0057,2023-05-05,63,Smart TV
U0338,C0476,2024-01-12,99,Mobile
U0162,C0326,2024-01-08,69,Smart TV
U0361,C0336,2023-08-31,58,Smart TV
U0479,C0134,2023-08-10,56,Laptop
U0579,C0464,2023-12-08,0,Mobile
U0715,C0394,2022-01-28,68,Laptop
U0636,C0478,2024-04-05,24,Mobile
U0176,C0176,2023-11-01,87,Desktop
U0235,C0064,2023-11-23,113,Tablet
U0019,C0313,2024-02-08,104,Tablet
U0534,C0394,2024-02-01,39,Desktop
U0391,C0051,2021-07-18,45,Smart TV
U0239,C0075,2021-12-24,46,Tablet
U0787,C0349,2023-10-07,60,Smart TV
U0200,C0024,2022-11-07,32,Tablet
U0956,C0060,2022-05-25,65,Mobile
U0896,C0384,2023-12-02,2,Smart TV
U0269,C0478,2022-12-20,98,Tablet
U0123,C0373,2024-02-22,44,Desktop
U0123,C0133,2024-02-09,70,Mobile
U0119,C0354,2024-06-09,54,Laptop
U0083,C0311,2022-02-04,70,Desktop
U0547,C0411,2024-05-03,20,Laptop
U0378,C0199,2021-12-31,102,Mobile
U0981,C0253,2023-07-14,77,Smart TV
U0590,C0386,2023-07-12,66,Laptop
U0501,C0035,2021-01-11,88,Laptop
U0254,C0123,2021-07-16,118,Tablet
U0656,C0273,2024-01-21,21,Laptop
U0669,C0440,2023-04-16,86,Tablet
U0592,C0409,2021-05-07,56,Tablet
U0659,C0450,2022-06-05,93,Laptop
U0033,C0253,2024-01-23,92,Tablet
U0187,C0399,2023-09-16,65,Mobile
U0983,C0169,2022-01-16,32,Desktop
U0733,C0429,2020-12-13,72,Laptop
U0818,C0251,2023-11-15,79,Smart TV
U0807,C0325,2023-10-28,41,Tablet
U0929,C0368,2024-04-23,109,Mobile
U0293,C0084,2022-04-13,127,Smart TV
U0211,C0021,2024-06-13,55,Tablet
U0425,C0071,2021-07-17,38,Laptop
U0582,C0312,2021-04-03,110,Smart TV
U0667,C0083,2024-05-14,99,Smart TV
U0653,C0185,2024-06-28,60,Tablet
U0128,C0205,2023-09-27,100,Mobile
U0171,C0346,2023-10-03,34,Laptop
U0445,C0328,2022-11-24,18,Mobile
U0752,C0369,2022-06-02,78,Laptop
U0360,C0314,2024-05-26,57,Desktop
U0139,C0386,2023-08-19,34,Mobile
U0404,C0254,2024-06-14,87,Tablet
U0350,C0417,2023-12-25,5,Mobile
U0777,C0178,2021-12-07,42,Smart TV
U0276,C0484,2021-09-02,60,Desktop
U0918,C0003,2024-05-02,55,Desktop
U0341,C0061,2023-01-05,68,Laptop
U0811,C0341,2022-03-27,38,Desktop
U0750,C0052,2022-06-23,74,Laptop
U0136,C0206,2023-05-16,33,Mobile
U0983,C0467,2024-02-01,52,Laptop
U0973,C0189,2024-03-30,21,Smart TV
U0015,C0269,2024-02-16,19,Laptop
U0296,C0339,2024-03-02,83,Laptop
U0965,C0469,2022-10-29,0,Smart TV
U0010,C0281,2022-10-22,22,Mobile
U0774,C0190,2024-01-31,58,Tablet
U0105,C0188,2023-08-26,38,Mobile
U0028,C0418,2024-02-15,88,Desktop
U0704,C0484,2023-12-15,112,Mobile
U0741,C0239,2024-02-15,60,Tablet
U0814,C0316,2024-02-27,15,Smart TV
U0781,C0088,2020-10-06,69,Laptop
U0584,C0053,2023-07-13,18,Smart TV
U0986,C0258,2024-03-17,74,Tablet
U0871,C0330,2022-01-09,69,Tablet
U0736,C0498,2021-11-01,61,Tablet
U0852,C0391,2024-05-16,78,Laptop
U0804,C0219,2020-08-05,115,Laptop
U0678,C0223,2021-09-05,119,Tablet
U0646,C0185,2021-08-07,117,Mobile
U0344,C0062,2020-11-03,143,Laptop
U0080,C0160,2021-07-14,0,Desktop
U0209,C0152,2023-10-21,50,Mobile
U0485,C0432,2023-09-11,47,Laptop
U0134,C0025,2023-05-02,93,Smart TV
U0767,C0266,2023-09-21,78,Laptop
U0530,C0110,2024-02-09,50,Tablet
U0877,C0088,2023-03-19,56,Laptop
U0165,C0301,2024-06-16,47,Desktop
U0249,C0031,2022-12-30,85,Smart TV
U0624,C0163,2022-08-12,71,Mobile
U0767,C0369,2022-03-12,44,Laptop
U0938,C0411,2023-10-20,48,Smart TV
U0061,C0353,2023-05-14,64,Desktop
U0530,C0067,2022-02-20,52,Laptop
U0389,C0100,2023-11-09,106,Smart TV
U0537,C0348,2021-09-18,15,Laptop
U0475,C0370,2024-05-06,15,Smart TV
U0370,C0331,2023-06-29,15,Smart TV
U0024,C0463,2023-11-20,56,Laptop
U0991,C0423,2023-07-09,101,Tablet
U0081,C0376,2023-01-28,51,Laptop
U0611,C0031,2023-12-26,38,Desktop
U0859,C0466,2023-01-26,61,Laptop
U0753,C0401,2022-12-09,38,Desktop
U0306,C0413,2023-10-22,75,Mobile
U0456,C0057,2021-11-21,106,Desktop
U0940,C0224,2021-08-15,40,Tablet
U0492,C0229,2023-01-31,15,Smart TV
U0720,C0146,2020-09-04,29,Tablet
U0144,C0353,2021-12-26,38,Laptop
U0399,C0014,2024-02-15,54,Desktop
U0594,C0180,2023-04-28,133,Smart TV
U0082,C0327,2023-05-22,30,Desktop
U0551,C0312,2024-05-05,60,Mobile
U0040,C0407,2023-03-16,7,Smart TV
U0309,C0144,2024-02-06,36,Mobile
U0739,C0389,2023-12-03,58,Smart TV
U0232,C0181,2024-06-16,17,Smart TV
U0595,C0294,2024-06-09,71,Desktop
U0994,C0064,2024-03-17,29,Tablet
U0220,C0385,2024-02-15,27,Tablet
U0878,C0113,2023-05-28,86,Tablet
U0215,C0413,2023-04-24,59,Smart TV
U0401,C0028,2022-09-08,120,Laptop
U0721,C0055,2023-01-29,64,Desktop
U0356,C0332,2023-12-28,101,Tablet
U0540,C0478,2023-08-24,128,Mobile
U0058,C0027,2024-04-09,82,Mobile
U0199,C0389,2021-06-21,91,Mobile
U0139,C0378,2023-10-13,64,Mobile
U0755,C0415,2023-08-13,30,Tablet
U0460,C0337,2023-11-18,61,Tablet
U0222,C0485,2024-02-09,74,Smart TV
U0788,C0222,2023-10-07,62,Tablet
U0851,C0084,2023-05-07,39,Laptop
U0154,C0265,2023-09-06,61,Desktop
U0730,C0305,2023-03-16,14,Tablet
U0048,C0307,2022-05-24,51,Mobile
U0425,C0025,2022-03-10,97,Desktop
U0727,C0189,2023-10-26,50,Laptop
U0652,C0276,2022-07-20,76,Smart TV
U0652,C0109,2021-07-10,63,Tablet
U0655,C0197,2023-02-18,24,Laptop
U0809,C0486,2021-12-09,67,Laptop
U0869,C0017,2023-08-07,73,Laptop
U0592,C0153,2023-10-31,106,Smart TV
U0031,C0225,2023-11-09,54,Mobile
U0452,C0014,2021-07-02,40,Desktop
U0121,C0060,2024-05-20,63,Mobile
U0820,C0105,2022-07-20,0,Laptop
U0114,C0488,2023-05-20,62,Mobile
U0440,C0306,2022-09-12,71,Smart TV
U0969,C0151,2022-02-03,55,Tablet
U0237,C0387,2023-03-26,87,Smart TV
U0674,C0388,2022-06-29,73,Laptop
U0737,C0383,2023-07-30,81,Tablet
U0213,C0067,2023-04-05,71,Laptop
U0880,C0206,2020-01-16,63,Mobile
U0167,C0458,2024-04-05,42,Desktop
U0153,C0375,2023-10-17,26,Desktop
U0917,C0208,2023-05-29,21,Desktop
U0887,C0286,2022-11-15,76,Desktop
U0286,C0486,2022-04-23,53,Smart TV
U0755,C0108,2023-02-02,77,Laptop
U0825,C0221,2024-03-20,97,Tablet
U0352,C0329,2023-07-30,2,Mobile
U0868,C0371,2023-03-21,56,Smart TV
U0407,C0042,2024-06-05,35,Tablet
U0176,C0419,2022-05-24,56,Tablet
U0568,C0165,2024-03-09,63,Tablet
U0296,C0169,2023-11-15,73,Mobile
U0039,C0052,2021-04-20,70,Tablet
U0134,C0312,2023-03-02,73,Laptop
U0398,C0180,2024-06-19,106,Mobile
U0267,C0045,2022-11-24,76,Laptop
U0295,C0384,2024-06-05,22,Tablet
U0335,C0343,2023-09-16,86,Mobile
U0358,C0427,2023-07-24,97,Smart TV
U0094,C0263,2023-12-18,52,Desktop
U0035,C0374,2023-07-09,64,Tablet
U0169,C0045,2021-10-07,103,Mobile
U0256,C0442,2023-11-20,97,Mobile
U0670,C0260,2023-11-06,97,Mobile
U0440,C0088,2024-03-18,45,Mobile
U0220,C0043,2023-05-04,84,Smart TV
U0462,C0207,2024-03-14,50,Smart TV
U0495,C0465,2023-11-22,30,Tablet
U0164,C0443,2023-11-30,96,Smart TV
U0935,C0083,2024-01-19,13,Laptop
U0267,C0415,2022-11-05,40,Mobile
U0253,C0277,2024-05-07,40,Mobile
U0739,C0376,2024-05-23,74,Laptop
U0387,C0444,2020-05-10,52,Laptop
U0187,C0240,2023-05-26,82,Tablet
U0195,C0478,2024-01-18,29,Tablet
U0849,C0464,2020-10-07,89,Desktop
U0184,C0258,2023-08-16,45,Smart TV
U0679,C0446,2024-02-21,123,Smart TV
U0110,C0330,2021-01-06,50,Mobile
U0055,C0113,2023-11-20,42,Desktop
U0506,C0140,2023-07-24,68,Smart TV
U0424,C0051,2022-06-03,86,Laptop
U0620,C0060,2024-05-20,47,Smart TV
U0466,C0457,2023-11-26,40,Smart TV
U0413,C0485,2020-09-29,88,Smart TV
U0279,C0104,2021-08-01,62,Mobile
U0686,C0156,2023-07-29,64,Smart TV
U0560,C0122,2024-02-23,41,Tablet
U0986,C0238,2023-10-01,49,Laptop
U0426,C0083,2024-01-12,97,Desktop
U0350,C0350,2023-12-12,73,Smart TV
U0630,C0280,2023-12-29,36,Mobile
U0779,C0265,2024-04-09,103,Tablet
U0755,C0228,2023-05-19,10,Mobile
U0957,C0299,2024-04-02,85,Mobile
U0334,C0447,2024-02-12,131,Tablet
U0067,C0215,2023-08-09,33,Tablet
U0438,C0096,2023-05-02,81,Laptop
U0634,C0149,2023-09-04,20,Laptop
U0690,C0080,2022-12-11,55,Mobile
U0827,C0159,2024-03-04,83,Mobile
U0854,C0250,2023-12-03,44,Desktop
U0025,C0415,2024-06-09,88,Mobile
U0149,C0487,2023-05-07,34,Desktop
U0077,C0467,2021-10-23,36,Laptop
U0418,C0383,2023-08-10,105,Tablet
U0283,C0312,2021-04-23,78,Laptop
U0081,C0388,2024-06-08,50,Smart TV
U0440,C0313,2022-06-10,52,Mobile
U0194,C0273,2022-12-11,95,Smart TV
U0831,C0147,2023-11-12,66,Tablet
U0529,C0222,2023-04-22,47,Mobile
U0365,C0196,2023-05-01,19,Desktop
U0807,C0446,2023-03-25,40,Mobile
U0744,C0433,2022-08-08,38,Smart TV
U0130,C0492,2022-08-26,71,Tablet
U0289,C0005,2023-10-28,37,Smart TV
U0315,C0147,2022-05-19,86,Tablet
U0138,C0037,2022-06-28,88,Tablet
U0847,C0427,2023-11-05,31,Tablet
U0976,C0267,2024-03-12,91,Laptop
U0991,C0451,2022-07-12,7,Laptop
U0089,C0330,2023-02-04,101,Desktop
U0620,C0090,2024-03-05,0,Desktop
U0560,C0320,2024-02-01,50,Desktop
U0049,C0477,2021-04-03,56,Mobile
U0776,C0369,2022-07-09,50,Laptop
U0393,C0458,2024-05-27,24,Desktop
U0898,C0465,2021-10-26,62,Smart TV
U0084,C0196,2023-02-25,57,Desktop
U0761,C0355,2021-05-12,90,Mobile
U0218,C0039,2022-01-06,64,Laptop
U0497,C0143,2021-05-02,45,Smart TV
U0305,C0082,2024-02-04,35,Laptop
U0826,C0273,2023-10-02,50,Mobile
U0090,C0150,2023-04-03,29,Mobile
U0320,C0407,2023-03-30,49,Smart TV
U0335,C0322,2021-10-02,24,Laptop
U0626,C0433,2024-06-24,53,Desktop
U0766,C0227,2023-08-25,124,Smart TV
U0757,C0232,2023-10-20,79,Tablet
U0149,C0172,2023-04-10,89,Tablet
U0779,C0062,2024-06-08,81,Smart TV
U0847,C0413,2024-02-17,20,Laptop
U0930,C0287,2023-07-05,127,Smart TV
U0977,C0496,2024-01-01,27,Laptop
U0693,C0119,2023-03-23,39,Tablet
U0475,C0346,2022-04-14,60,Tablet
U0231,C0477,2024-03-17,56,Desktop
U0926,C0321,2024-03-07,72,Laptop
U0256,C0033,2023-12-21,130,Desktop
U0170,C0188,2022-04-06,71,Mobile
U0199,C0237,2020-11-18,82,Smart TV
U0113,C0035,2022-11-03,100,Smart TV
U0588,C0496,2024-01-24,89,Laptop
U0337,C0062,2023-04-27,91,Desktop
U0038,C0485,2023-05-25,86,Tablet
U0810,C0083,2022-05-10,71,Smart TV
U0525,C0467,2024-01-28,55,Smart TV
U0050,C0198,2023-05-08,10,Smart TV
U0050,C0341,2023-09-04,50,Desktop
U0700,C0487,2024-04-29,92,Smart TV
U0049,C0142,2020-08-13,91,Tablet
U0415,C0427,2024-06-08,89,Smart TV
U0389,C0282,2023-04-30,45,Laptop
U0777,C0310,2020-12-31,52,Desktop
U0214,C0066,2020-02-22,90,Tablet
U0828,C0460,2024-04-22,116,Mobile
U0606,C0263,2023-07-10,90,Tablet
U0504,C0172,2023-12-13,65,Laptop
